split,rel_path,label_id_original,breed,width,height,aspect_ratio
test,n02088094-Afghan_hound/n02088094_8764.jpg,10,Afghan hound,333,500,0.666
test,n02088094-Afghan_hound/n02088094_12867.jpg,10,Afghan hound,321,500,0.642
test,n02088094-Afghan_hound/n02088094_12563.jpg,10,Afghan hound,500,472,1.0593220338983051
test,n02088094-Afghan_hound/n02088094_1007.jpg,10,Afghan hound,500,333,1.5015015015015014
test,n02088094-Afghan_hound/n02088094_93.jpg,10,Afghan hound,486,500,0.972
test,n02088094-Afghan_hound/n02088094_1186.jpg,10,Afghan hound,354,500,0.708
test,n02088094-Afghan_hound/n02088094_4837.jpg,10,Afghan hound,500,375,1.3333333333333333
test,n02088094-Afghan_hound/n02088094_3920.jpg,10,Afghan hound,500,375,1.3333333333333333
test,n02088094-Afghan_hound/n02088094_115.jpg,10,Afghan hound,318,500,0.636
test,n02088094-Afghan_hound/n02088094_2732.jpg,10,Afghan hound,500,324,1.5432098765432098
test,n02088094-Afghan_hound/n02088094_7229.jpg,10,Afghan hound,500,378,1.3227513227513228
test,n02088094-Afghan_hound/n02088094_4870.jpg,10,Afghan hound,333,500,0.666
test,n02088094-Afghan_hound/n02088094_1023.jpg,10,Afghan hound,333,500,0.666
test,n02088094-Afghan_hound/n02088094_1479.jpg,10,Afghan hound,375,500,0.75
test,n02088094-Afghan_hound/n02088094_3949.jpg,10,Afghan hound,500,343,1.4577259475218658
test,n02088094-Afghan_hound/n02088094_3793.jpg,10,Afghan hound,500,396,1.2626262626262625
test,n02088094-Afghan_hound/n02088094_649.jpg,10,Afghan hound,500,333,1.5015015015015014
test,n02088094-Afghan_hound/n02088094_5488.jpg,10,Afghan hound,333,500,0.666
test,n02088094-Afghan_hound/n02088094_4037.jpg,10,Afghan hound,350,500,0.7
test,n02088094-Afghan_hound/n02088094_8315.jpg,10,Afghan hound,467,500,0.934
test,n02088094-Afghan_hound/n02088094_3400.jpg,10,Afghan hound,500,375,1.3333333333333333
test,n02088094-Afghan_hound/n02088094_4143.jpg,10,Afghan hound,333,500,0.666
test,n02088094-Afghan_hound/n02088094_1357.jpg,10,Afghan hound,363,500,0.726
test,n02088094-Afghan_hound/n02088094_8063.jpg,10,Afghan hound,1152,864,1.3333333333333333
test,n02088094-Afghan_hound/n02088094_2458.jpg,10,Afghan hound,374,500,0.748
test,n02088094-Afghan_hound/n02088094_1150.jpg,10,Afghan hound,382,500,0.764
test,n02088094-Afghan_hound/n02088094_4434.jpg,10,Afghan hound,800,794,1.0075566750629723
test,n02088094-Afghan_hound/n02088094_5355.jpg,10,Afghan hound,500,333,1.5015015015015014
test,n02088094-Afghan_hound/n02088094_988.jpg,10,Afghan hound,300,333,0.9009009009009009
test,n02088094-Afghan_hound/n02088094_2822.jpg,10,Afghan hound,387,500,0.774
test,n02088094-Afghan_hound/n02088094_26.jpg,10,Afghan hound,500,368,1.358695652173913
test,n02088094-Afghan_hound/n02088094_1222.jpg,10,Afghan hound,500,333,1.5015015015015014
test,n02088094-Afghan_hound/n02088094_913.jpg,10,Afghan hound,491,500,0.982
test,n02088094-Afghan_hound/n02088094_4290.jpg,10,Afghan hound,321,500,0.642
test,n02088094-Afghan_hound/n02088094_713.jpg,10,Afghan hound,500,334,1.4970059880239521
test,n02088094-Afghan_hound/n02088094_2738.jpg,10,Afghan hound,417,512,0.814453125
test,n02088094-Afghan_hound/n02088094_3080.jpg,10,Afghan hound,333,500,0.666
test,n02088094-Afghan_hound/n02088094_5080.jpg,10,Afghan hound,354,500,0.708
test,n02088094-Afghan_hound/n02088094_3159.jpg,10,Afghan hound,476,500,0.952
test,n02088094-Afghan_hound/n02088094_3858.jpg,10,Afghan hound,480,360,1.3333333333333333
test,n02088094-Afghan_hound/n02088094_1126.jpg,10,Afghan hound,500,333,1.5015015015015014
test,n02088094-Afghan_hound/n02088094_1611.jpg,10,Afghan hound,333,500,0.666
test,n02088094-Afghan_hound/n02088094_7636.jpg,10,Afghan hound,500,349,1.4326647564469914
test,n02088094-Afghan_hound/n02088094_5939.jpg,10,Afghan hound,331,500,0.662
test,n02088094-Afghan_hound/n02088094_1917.jpg,10,Afghan hound,355,500,0.71
test,n02088094-Afghan_hound/n02088094_2726.jpg,10,Afghan hound,500,343,1.4577259475218658
test,n02088094-Afghan_hound/n02088094_1841.jpg,10,Afghan hound,400,316,1.2658227848101267
test,n02088094-Afghan_hound/n02088094_3075.jpg,10,Afghan hound,500,476,1.050420168067227
test,n02088094-Afghan_hound/n02088094_5927.jpg,10,Afghan hound,382,500,0.764
test,n02088238-basset/n02088238_3359.jpg,11,basset,500,370,1.3513513513513513
test,n02088238-basset/n02088238_9154.jpg,11,basset,500,375,1.3333333333333333
test,n02088238-basset/n02088238_11849.jpg,11,basset,439,500,0.878
test,n02088238-basset/n02088238_10113.jpg,11,basset,474,500,0.948
test,n02088238-basset/n02088238_10288.jpg,11,basset,325,500,0.65
test,n02088238-basset/n02088238_657.jpg,11,basset,479,479,1.0
test,n02088238-basset/n02088238_7741.jpg,11,basset,500,333,1.5015015015015014
test,n02088238-basset/n02088238_9787.jpg,11,basset,2048,1536,1.3333333333333333
test,n02088238-basset/n02088238_9590.jpg,11,basset,500,375,1.3333333333333333
test,n02088238-basset/n02088238_13709.jpg,11,basset,500,333,1.5015015015015014
test,n02088238-basset/n02088238_8520.jpg,11,basset,267,400,0.6675
test,n02088238-basset/n02088238_11223.jpg,11,basset,500,394,1.2690355329949239
test,n02088238-basset/n02088238_6012.jpg,11,basset,500,375,1.3333333333333333
test,n02088238-basset/n02088238_10741.jpg,11,basset,500,375,1.3333333333333333
test,n02088238-basset/n02088238_9360.jpg,11,basset,460,344,1.3372093023255813
test,n02088238-basset/n02088238_9993.jpg,11,basset,500,374,1.3368983957219251
test,n02088238-basset/n02088238_1944.jpg,11,basset,328,293,1.1194539249146758
test,n02088238-basset/n02088238_10682.jpg,11,basset,500,375,1.3333333333333333
test,n02088238-basset/n02088238_9372.jpg,11,basset,500,375,1.3333333333333333
test,n02088238-basset/n02088238_2574.jpg,11,basset,500,375,1.3333333333333333
test,n02088238-basset/n02088238_13799.jpg,11,basset,500,412,1.2135922330097086
test,n02088238-basset/n02088238_10102.jpg,11,basset,375,500,0.75
test,n02088238-basset/n02088238_12966.jpg,11,basset,500,387,1.2919896640826873
test,n02088238-basset/n02088238_12974.jpg,11,basset,500,376,1.3297872340425532
test,n02088238-basset/n02088238_11505.jpg,11,basset,500,333,1.5015015015015014
test,n02088238-basset/n02088238_11846.jpg,11,basset,500,375,1.3333333333333333
test,n02088238-basset/n02088238_9419.jpg,11,basset,500,375,1.3333333333333333
test,n02088238-basset/n02088238_665.jpg,11,basset,500,375,1.3333333333333333
test,n02088238-basset/n02088238_10510.jpg,11,basset,281,500,0.562
test,n02088238-basset/n02088238_2009.jpg,11,basset,455,500,0.91
test,n02088238-basset/n02088238_9751.jpg,11,basset,500,360,1.3888888888888888
test,n02088238-basset/n02088238_6812.jpg,11,basset,478,359,1.3314763231197773
test,n02088238-basset/n02088238_13720.jpg,11,basset,500,375,1.3333333333333333
test,n02088238-basset/n02088238_9933.jpg,11,basset,396,500,0.792
test,n02088238-basset/n02088238_9162.jpg,11,basset,500,375,1.3333333333333333
test,n02088238-basset/n02088238_658.jpg,11,basset,379,500,0.758
test,n02088238-basset/n02088238_11148.jpg,11,basset,500,333,1.5015015015015014
test,n02088238-basset/n02088238_9267.jpg,11,basset,500,375,1.3333333333333333
test,n02088238-basset/n02088238_13908.jpg,11,basset,300,447,0.6711409395973155
test,n02088238-basset/n02088238_10753.jpg,11,basset,403,500,0.806
test,n02088238-basset/n02088238_6707.jpg,11,basset,188,250,0.752
test,n02088238-basset/n02088238_8480.jpg,11,basset,400,500,0.8
test,n02088238-basset/n02088238_10757.jpg,11,basset,413,308,1.3409090909090908
test,n02088238-basset/n02088238_7233.jpg,11,basset,500,334,1.4970059880239521
test,n02088238-basset/n02088238_11136.jpg,11,basset,500,375,1.3333333333333333
test,n02088238-basset/n02088238_13079.jpg,11,basset,500,375,1.3333333333333333
test,n02088238-basset/n02088238_10005.jpg,11,basset,320,240,1.3333333333333333
test,n02088238-basset/n02088238_3579.jpg,11,basset,500,333,1.5015015015015014
test,n02088238-basset/n02088238_9292.jpg,11,basset,500,375,1.3333333333333333
test,n02088238-basset/n02088238_9815.jpg,11,basset,500,375,1.3333333333333333
test,n02088238-basset/n02088238_9577.jpg,11,basset,500,375,1.3333333333333333
test,n02088238-basset/n02088238_10051.jpg,11,basset,500,338,1.4792899408284024
test,n02088238-basset/n02088238_11917.jpg,11,basset,500,375,1.3333333333333333
test,n02088238-basset/n02088238_7718.jpg,11,basset,375,500,0.75
test,n02088238-basset/n02088238_9718.jpg,11,basset,500,375,1.3333333333333333
test,n02088238-basset/n02088238_10063.jpg,11,basset,500,375,1.3333333333333333
test,n02088238-basset/n02088238_2646.jpg,11,basset,500,375,1.3333333333333333
test,n02088238-basset/n02088238_13373.jpg,11,basset,375,500,0.75
test,n02088238-basset/n02088238_10013.jpg,11,basset,500,375,1.3333333333333333
test,n02088238-basset/n02088238_9717.jpg,11,basset,500,375,1.3333333333333333
test,n02088238-basset/n02088238_3066.jpg,11,basset,500,375,1.3333333333333333
test,n02088238-basset/n02088238_12196.jpg,11,basset,500,470,1.0638297872340425
test,n02088238-basset/n02088238_664.jpg,11,basset,500,375,1.3333333333333333
test,n02088238-basset/n02088238_600.jpg,11,basset,500,456,1.0964912280701755
test,n02088238-basset/n02088238_6161.jpg,11,basset,360,260,1.3846153846153846
test,n02088238-basset/n02088238_9486.jpg,11,basset,500,375,1.3333333333333333
test,n02088238-basset/n02088238_13222.jpg,11,basset,500,375,1.3333333333333333
test,n02088238-basset/n02088238_6017.jpg,11,basset,500,332,1.5060240963855422
test,n02088238-basset/n02088238_9600.jpg,11,basset,500,375,1.3333333333333333
test,n02088238-basset/n02088238_11511.jpg,11,basset,500,333,1.5015015015015014
test,n02088238-basset/n02088238_9947.jpg,11,basset,500,375,1.3333333333333333
test,n02088238-basset/n02088238_12160.jpg,11,basset,500,375,1.3333333333333333
test,n02088238-basset/n02088238_7855.jpg,11,basset,620,600,1.0333333333333334
test,n02088238-basset/n02088238_11393.jpg,11,basset,500,398,1.256281407035176
test,n02088238-basset/n02088238_4182.jpg,11,basset,500,375,1.3333333333333333
test,n02088364-beagle/n02088364_12124.jpg,12,beagle,500,375,1.3333333333333333
test,n02088364-beagle/n02088364_2572.jpg,12,beagle,500,413,1.2106537530266344
test,n02088364-beagle/n02088364_2652.jpg,12,beagle,500,295,1.694915254237288
test,n02088364-beagle/n02088364_13682.jpg,12,beagle,500,333,1.5015015015015014
test,n02088364-beagle/n02088364_16519.jpg,12,beagle,500,333,1.5015015015015014
test,n02088364-beagle/n02088364_959.jpg,12,beagle,360,292,1.2328767123287672
test,n02088364-beagle/n02088364_852.jpg,12,beagle,330,350,0.9428571428571428
test,n02088364-beagle/n02088364_5123.jpg,12,beagle,500,371,1.3477088948787062
test,n02088364-beagle/n02088364_1384.jpg,12,beagle,500,375,1.3333333333333333
test,n02088364-beagle/n02088364_13809.jpg,12,beagle,500,338,1.4792899408284024
test,n02088364-beagle/n02088364_13214.jpg,12,beagle,500,451,1.1086474501108647
test,n02088364-beagle/n02088364_8477.jpg,12,beagle,500,375,1.3333333333333333
test,n02088364-beagle/n02088364_12102.jpg,12,beagle,500,375,1.3333333333333333
test,n02088364-beagle/n02088364_15877.jpg,12,beagle,500,375,1.3333333333333333
test,n02088364-beagle/n02088364_17406.jpg,12,beagle,500,375,1.3333333333333333
test,n02088364-beagle/n02088364_13627.jpg,12,beagle,500,375,1.3333333333333333
test,n02088364-beagle/n02088364_10575.jpg,12,beagle,500,375,1.3333333333333333
test,n02088364-beagle/n02088364_16588.jpg,12,beagle,500,386,1.2953367875647668
test,n02088364-beagle/n02088364_11136.jpg,12,beagle,375,500,0.75
test,n02088364-beagle/n02088364_10296.jpg,12,beagle,500,375,1.3333333333333333
test,n02088364-beagle/n02088364_16065.jpg,12,beagle,500,357,1.4005602240896358
test,n02088364-beagle/n02088364_16635.jpg,12,beagle,480,320,1.5
test,n02088364-beagle/n02088364_129.jpg,12,beagle,320,360,0.8888888888888888
test,n02088364-beagle/n02088364_11828.jpg,12,beagle,500,375,1.3333333333333333
test,n02088364-beagle/n02088364_5784.jpg,12,beagle,500,375,1.3333333333333333
test,n02088364-beagle/n02088364_11509.jpg,12,beagle,500,375,1.3333333333333333
test,n02088364-beagle/n02088364_12178.jpg,12,beagle,500,375,1.3333333333333333
test,n02088364-beagle/n02088364_4237.jpg,12,beagle,500,375,1.3333333333333333
test,n02088364-beagle/n02088364_9895.jpg,12,beagle,500,375,1.3333333333333333
test,n02088364-beagle/n02088364_4527.jpg,12,beagle,360,337,1.0682492581602374
test,n02088364-beagle/n02088364_17474.jpg,12,beagle,500,492,1.016260162601626
test,n02088364-beagle/n02088364_16791.jpg,12,beagle,375,500,0.75
test,n02088364-beagle/n02088364_12405.jpg,12,beagle,500,375,1.3333333333333333
test,n02088364-beagle/n02088364_8572.jpg,12,beagle,500,375,1.3333333333333333
test,n02088364-beagle/n02088364_2840.jpg,12,beagle,500,375,1.3333333333333333
test,n02088364-beagle/n02088364_14548.jpg,12,beagle,500,375,1.3333333333333333
test,n02088364-beagle/n02088364_17167.jpg,12,beagle,500,332,1.5060240963855422
test,n02088364-beagle/n02088364_10947.jpg,12,beagle,250,274,0.9124087591240876
test,n02088364-beagle/n02088364_5427.jpg,12,beagle,389,444,0.8761261261261262
test,n02088364-beagle/n02088364_161.jpg,12,beagle,500,333,1.5015015015015014
test,n02088364-beagle/n02088364_15036.jpg,12,beagle,500,375,1.3333333333333333
test,n02088364-beagle/n02088364_12154.jpg,12,beagle,350,316,1.1075949367088607
test,n02088364-beagle/n02088364_4473.jpg,12,beagle,800,686,1.1661807580174928
test,n02088364-beagle/n02088364_15305.jpg,12,beagle,500,375,1.3333333333333333
test,n02088364-beagle/n02088364_13128.jpg,12,beagle,333,500,0.666
test,n02088364-beagle/n02088364_17766.jpg,12,beagle,375,500,0.75
test,n02088364-beagle/n02088364_18403.jpg,12,beagle,400,300,1.3333333333333333
test,n02088364-beagle/n02088364_13236.jpg,12,beagle,500,375,1.3333333333333333
test,n02088364-beagle/n02088364_2143.jpg,12,beagle,500,375,1.3333333333333333
test,n02088364-beagle/n02088364_14863.jpg,12,beagle,500,375,1.3333333333333333
test,n02088364-beagle/n02088364_17473.jpg,12,beagle,500,332,1.5060240963855422
test,n02088364-beagle/n02088364_3171.jpg,12,beagle,295,233,1.2660944206008584
test,n02088364-beagle/n02088364_14431.jpg,12,beagle,288,291,0.9896907216494846
test,n02088364-beagle/n02088364_16704.jpg,12,beagle,333,500,0.666
test,n02088364-beagle/n02088364_2566.jpg,12,beagle,500,375,1.3333333333333333
test,n02088364-beagle/n02088364_5282.jpg,12,beagle,375,500,0.75
test,n02088364-beagle/n02088364_8820.jpg,12,beagle,500,333,1.5015015015015014
test,n02088364-beagle/n02088364_15787.jpg,12,beagle,400,342,1.1695906432748537
test,n02088364-beagle/n02088364_2502.jpg,12,beagle,500,375,1.3333333333333333
test,n02088364-beagle/n02088364_9318.jpg,12,beagle,500,363,1.3774104683195592
test,n02088364-beagle/n02088364_2106.jpg,12,beagle,500,375,1.3333333333333333
test,n02088364-beagle/n02088364_13477.jpg,12,beagle,500,332,1.5060240963855422
test,n02088364-beagle/n02088364_10354.jpg,12,beagle,500,375,1.3333333333333333
test,n02088364-beagle/n02088364_16689.jpg,12,beagle,500,375,1.3333333333333333
test,n02088364-beagle/n02088364_14613.jpg,12,beagle,500,375,1.3333333333333333
test,n02088364-beagle/n02088364_16207.jpg,12,beagle,785,800,0.98125
test,n02088364-beagle/n02088364_13028.jpg,12,beagle,500,375,1.3333333333333333
test,n02088364-beagle/n02088364_11147.jpg,12,beagle,500,460,1.0869565217391304
test,n02088364-beagle/n02088364_12713.jpg,12,beagle,500,375,1.3333333333333333
test,n02088364-beagle/n02088364_5826.jpg,12,beagle,500,375,1.3333333333333333
test,n02088364-beagle/n02088364_7927.jpg,12,beagle,375,500,0.75
test,n02088364-beagle/n02088364_11698.jpg,12,beagle,500,375,1.3333333333333333
test,n02088364-beagle/n02088364_427.jpg,12,beagle,500,375,1.3333333333333333
test,n02088364-beagle/n02088364_4281.jpg,12,beagle,300,327,0.9174311926605505
test,n02088364-beagle/n02088364_17935.jpg,12,beagle,333,500,0.666
test,n02088364-beagle/n02088364_7324.jpg,12,beagle,500,375,1.3333333333333333
test,n02088364-beagle/n02088364_5572.jpg,12,beagle,489,500,0.978
test,n02088364-beagle/n02088364_16502.jpg,12,beagle,360,360,1.0
test,n02088364-beagle/n02088364_10798.jpg,12,beagle,500,375,1.3333333333333333
test,n02088364-beagle/n02088364_9650.jpg,12,beagle,500,375,1.3333333333333333
test,n02088364-beagle/n02088364_15370.jpg,12,beagle,500,500,1.0
test,n02088364-beagle/n02088364_17530.jpg,12,beagle,380,227,1.6740088105726871
test,n02088364-beagle/n02088364_17553.jpg,12,beagle,500,375,1.3333333333333333
test,n02088364-beagle/n02088364_17170.jpg,12,beagle,500,392,1.2755102040816326
test,n02088364-beagle/n02088364_14779.jpg,12,beagle,500,418,1.1961722488038278
test,n02088364-beagle/n02088364_12131.jpg,12,beagle,375,500,0.75
test,n02088364-beagle/n02088364_12303.jpg,12,beagle,500,375,1.3333333333333333
test,n02088364-beagle/n02088364_10206.jpg,12,beagle,500,400,1.25
test,n02088364-beagle/n02088364_6547.jpg,12,beagle,500,375,1.3333333333333333
test,n02088364-beagle/n02088364_10108.jpg,12,beagle,375,500,0.75
test,n02088364-beagle/n02088364_6211.jpg,12,beagle,500,375,1.3333333333333333
test,n02088364-beagle/n02088364_13464.jpg,12,beagle,432,500,0.864
test,n02088364-beagle/n02088364_10585.jpg,12,beagle,500,333,1.5015015015015014
test,n02088364-beagle/n02088364_11391.jpg,12,beagle,375,500,0.75
test,n02088364-beagle/n02088364_11711.jpg,12,beagle,394,500,0.788
test,n02088466-bloodhound/n02088466_7609.jpg,13,bloodhound,500,375,1.3333333333333333
test,n02088466-bloodhound/n02088466_7973.jpg,13,bloodhound,356,500,0.712
test,n02088466-bloodhound/n02088466_5784.jpg,13,bloodhound,500,375,1.3333333333333333
test,n02088466-bloodhound/n02088466_11936.jpg,13,bloodhound,500,375,1.3333333333333333
test,n02088466-bloodhound/n02088466_7417.jpg,13,bloodhound,500,375,1.3333333333333333
test,n02088466-bloodhound/n02088466_9576.jpg,13,bloodhound,500,333,1.5015015015015014
test,n02088466-bloodhound/n02088466_7710.jpg,13,bloodhound,500,375,1.3333333333333333
test,n02088466-bloodhound/n02088466_3448.jpg,13,bloodhound,179,260,0.6884615384615385
test,n02088466-bloodhound/n02088466_8015.jpg,13,bloodhound,500,333,1.5015015015015014
test,n02088466-bloodhound/n02088466_7048.jpg,13,bloodhound,262,500,0.524
test,n02088466-bloodhound/n02088466_9029.jpg,13,bloodhound,500,333,1.5015015015015014
test,n02088466-bloodhound/n02088466_2862.jpg,13,bloodhound,375,500,0.75
test,n02088466-bloodhound/n02088466_9058.jpg,13,bloodhound,500,333,1.5015015015015014
test,n02088466-bloodhound/n02088466_7269.jpg,13,bloodhound,500,375,1.3333333333333333
test,n02088466-bloodhound/n02088466_9359.jpg,13,bloodhound,220,220,1.0
test,n02088466-bloodhound/n02088466_4445.jpg,13,bloodhound,500,432,1.1574074074074074
test,n02088466-bloodhound/n02088466_7004.jpg,13,bloodhound,500,374,1.3368983957219251
test,n02088466-bloodhound/n02088466_10083.jpg,13,bloodhound,500,333,1.5015015015015014
test,n02088466-bloodhound/n02088466_5432.jpg,13,bloodhound,345,500,0.69
test,n02088466-bloodhound/n02088466_7344.jpg,13,bloodhound,493,500,0.986
test,n02088466-bloodhound/n02088466_8032.jpg,13,bloodhound,500,375,1.3333333333333333
test,n02088466-bloodhound/n02088466_10331.jpg,13,bloodhound,223,259,0.861003861003861
test,n02088466-bloodhound/n02088466_4749.jpg,13,bloodhound,500,375,1.3333333333333333
test,n02088466-bloodhound/n02088466_7928.jpg,13,bloodhound,500,375,1.3333333333333333
test,n02088466-bloodhound/n02088466_11903.jpg,13,bloodhound,500,417,1.1990407673860912
test,n02088466-bloodhound/n02088466_5025.jpg,13,bloodhound,500,375,1.3333333333333333
test,n02088466-bloodhound/n02088466_6160.jpg,13,bloodhound,200,219,0.91324200913242
test,n02088466-bloodhound/n02088466_1983.jpg,13,bloodhound,500,375,1.3333333333333333
test,n02088466-bloodhound/n02088466_12353.jpg,13,bloodhound,500,333,1.5015015015015014
test,n02088466-bloodhound/n02088466_9697.jpg,13,bloodhound,400,500,0.8
test,n02088466-bloodhound/n02088466_9023.jpg,13,bloodhound,375,500,0.75
test,n02088466-bloodhound/n02088466_8422.jpg,13,bloodhound,320,240,1.3333333333333333
test,n02088466-bloodhound/n02088466_6901.jpg,13,bloodhound,500,375,1.3333333333333333
test,n02088466-bloodhound/n02088466_7434.jpg,13,bloodhound,500,357,1.4005602240896358
test,n02088466-bloodhound/n02088466_11623.jpg,13,bloodhound,359,500,0.718
test,n02088466-bloodhound/n02088466_8969.jpg,13,bloodhound,500,477,1.0482180293501049
test,n02088466-bloodhound/n02088466_9245.jpg,13,bloodhound,500,375,1.3333333333333333
test,n02088466-bloodhound/n02088466_8820.jpg,13,bloodhound,492,500,0.984
test,n02088466-bloodhound/n02088466_3096.jpg,13,bloodhound,500,375,1.3333333333333333
test,n02088466-bloodhound/n02088466_11827.jpg,13,bloodhound,500,333,1.5015015015015014
test,n02088466-bloodhound/n02088466_8515.jpg,13,bloodhound,375,500,0.75
test,n02088466-bloodhound/n02088466_8144.jpg,13,bloodhound,375,500,0.75
test,n02088466-bloodhound/n02088466_7703.jpg,13,bloodhound,500,375,1.3333333333333333
test,n02088466-bloodhound/n02088466_9616.jpg,13,bloodhound,500,375,1.3333333333333333
test,n02088466-bloodhound/n02088466_8950.jpg,13,bloodhound,500,400,1.25
test,n02088466-bloodhound/n02088466_2986.jpg,13,bloodhound,225,337,0.6676557863501483
test,n02088466-bloodhound/n02088466_2332.jpg,13,bloodhound,500,375,1.3333333333333333
test,n02088466-bloodhound/n02088466_8039.jpg,13,bloodhound,375,500,0.75
test,n02088466-bloodhound/n02088466_10545.jpg,13,bloodhound,500,375,1.3333333333333333
test,n02088466-bloodhound/n02088466_5131.jpg,13,bloodhound,233,350,0.6657142857142857
test,n02088466-bloodhound/n02088466_10309.jpg,13,bloodhound,246,367,0.670299727520436
test,n02088466-bloodhound/n02088466_4825.jpg,13,bloodhound,360,330,1.0909090909090908
test,n02088466-bloodhound/n02088466_7191.jpg,13,bloodhound,375,500,0.75
test,n02088466-bloodhound/n02088466_7604.jpg,13,bloodhound,500,374,1.3368983957219251
test,n02088466-bloodhound/n02088466_7731.jpg,13,bloodhound,500,375,1.3333333333333333
test,n02088466-bloodhound/n02088466_7800.jpg,13,bloodhound,375,500,0.75
test,n02088466-bloodhound/n02088466_7868.jpg,13,bloodhound,500,375,1.3333333333333333
test,n02088466-bloodhound/n02088466_8201.jpg,13,bloodhound,255,217,1.1751152073732718
test,n02088466-bloodhound/n02088466_7178.jpg,13,bloodhound,333,500,0.666
test,n02088466-bloodhound/n02088466_5832.jpg,13,bloodhound,500,375,1.3333333333333333
test,n02088466-bloodhound/n02088466_8162.jpg,13,bloodhound,500,375,1.3333333333333333
test,n02088466-bloodhound/n02088466_9695.jpg,13,bloodhound,500,375,1.3333333333333333
test,n02088466-bloodhound/n02088466_9046.jpg,13,bloodhound,471,500,0.942
test,n02088466-bloodhound/n02088466_8064.jpg,13,bloodhound,500,375,1.3333333333333333
test,n02088466-bloodhound/n02088466_9356.jpg,13,bloodhound,375,500,0.75
test,n02088466-bloodhound/n02088466_11398.jpg,13,bloodhound,500,375,1.3333333333333333
test,n02088466-bloodhound/n02088466_9877.jpg,13,bloodhound,500,333,1.5015015015015014
test,n02088466-bloodhound/n02088466_7091.jpg,13,bloodhound,332,500,0.664
test,n02088466-bloodhound/n02088466_8831.jpg,13,bloodhound,500,333,1.5015015015015014
test,n02088466-bloodhound/n02088466_8320.jpg,13,bloodhound,500,375,1.3333333333333333
test,n02088466-bloodhound/n02088466_8801.jpg,13,bloodhound,329,500,0.658
test,n02088466-bloodhound/n02088466_7963.jpg,13,bloodhound,500,333,1.5015015015015014
test,n02088466-bloodhound/n02088466_3032.jpg,13,bloodhound,288,324,0.8888888888888888
test,n02088466-bloodhound/n02088466_9069.jpg,13,bloodhound,2592,1944,1.3333333333333333
test,n02088466-bloodhound/n02088466_7162.jpg,13,bloodhound,500,333,1.5015015015015014
test,n02088466-bloodhound/n02088466_6231.jpg,13,bloodhound,500,375,1.3333333333333333
test,n02088466-bloodhound/n02088466_7195.jpg,13,bloodhound,500,375,1.3333333333333333
test,n02088466-bloodhound/n02088466_5898.jpg,13,bloodhound,443,500,0.886
test,n02088466-bloodhound/n02088466_4169.jpg,13,bloodhound,500,375,1.3333333333333333
test,n02088466-bloodhound/n02088466_9191.jpg,13,bloodhound,500,375,1.3333333333333333
test,n02088466-bloodhound/n02088466_3217.jpg,13,bloodhound,500,375,1.3333333333333333
test,n02088466-bloodhound/n02088466_3568.jpg,13,bloodhound,271,320,0.846875
test,n02088466-bloodhound/n02088466_1503.jpg,13,bloodhound,500,375,1.3333333333333333
test,n02088466-bloodhound/n02088466_1555.jpg,13,bloodhound,500,375,1.3333333333333333
test,n02088466-bloodhound/n02088466_6532.jpg,13,bloodhound,500,375,1.3333333333333333
test,n02088466-bloodhound/n02088466_8605.jpg,13,bloodhound,500,375,1.3333333333333333
test,n02088466-bloodhound/n02088466_7421.jpg,13,bloodhound,500,375,1.3333333333333333
test,n02088632-bluetick/n02088632_101.jpg,14,bluetick,339,500,0.678
test,n02088632-bluetick/n02088632_3404.jpg,14,bluetick,203,211,0.9620853080568721
test,n02088632-bluetick/n02088632_3545.jpg,14,bluetick,600,399,1.5037593984962405
test,n02088632-bluetick/n02088632_1499.jpg,14,bluetick,375,500,0.75
test,n02088632-bluetick/n02088632_3318.jpg,14,bluetick,357,500,0.714
test,n02088632-bluetick/n02088632_2298.jpg,14,bluetick,500,375,1.3333333333333333
test,n02088632-bluetick/n02088632_744.jpg,14,bluetick,500,375,1.3333333333333333
test,n02088632-bluetick/n02088632_3046.jpg,14,bluetick,500,375,1.3333333333333333
test,n02088632-bluetick/n02088632_401.jpg,14,bluetick,500,375,1.3333333333333333
test,n02088632-bluetick/n02088632_4109.jpg,14,bluetick,500,375,1.3333333333333333
test,n02088632-bluetick/n02088632_4414.jpg,14,bluetick,500,375,1.3333333333333333
test,n02088632-bluetick/n02088632_4002.jpg,14,bluetick,500,375,1.3333333333333333
test,n02088632-bluetick/n02088632_1541.jpg,14,bluetick,461,500,0.922
test,n02088632-bluetick/n02088632_2253.jpg,14,bluetick,500,375,1.3333333333333333
test,n02088632-bluetick/n02088632_1376.jpg,14,bluetick,500,375,1.3333333333333333
test,n02088632-bluetick/n02088632_1625.jpg,14,bluetick,118,120,0.9833333333333333
test,n02088632-bluetick/n02088632_616.jpg,14,bluetick,500,335,1.492537313432836
test,n02088632-bluetick/n02088632_291.jpg,14,bluetick,500,335,1.492537313432836
test,n02088632-bluetick/n02088632_819.jpg,14,bluetick,500,333,1.5015015015015014
test,n02088632-bluetick/n02088632_3362.jpg,14,bluetick,350,288,1.2152777777777777
test,n02088632-bluetick/n02088632_1173.jpg,14,bluetick,500,375,1.3333333333333333
test,n02088632-bluetick/n02088632_1367.jpg,14,bluetick,471,500,0.942
test,n02088632-bluetick/n02088632_2709.jpg,14,bluetick,500,429,1.1655011655011656
